poly_ID,poly_SMI,dimer,quadmer,octamer,EA,IP
0_49,Fc1ccc(F)cc1.Cc1ccc(Cl)cc1Cl,Cc1c(Cl)cc(Cl)cc1-c1cc(F)ccc1F,Cc1c(Cl)cc(Cl)cc1-c1cc(F)c(-c2c(Cl)cc(-c3cc(F)ccc3F)c(C)c2Cl)cc1F,Cc1c(Cl)cc(Cl)cc1-c1cc(F)c(-c2c(Cl)cc(-c3cc(F)c(-c4c(Cl)cc(-c5cc(F)c(-c6c(Cl)cc(-c7cc(F)ccc7F)c(C)c6Cl)cc5F)c(C)c4Cl)cc3F)c(C)c2Cl)cc1F,-3.111891609,2.658172479
0_50,Fc1ccc(F)cc1.c1ccc2c(c1)oc1ccccc12,Fc1ccc(F)c(-c2cccc3c2oc2ccccc23)c1,Fc1ccc(F)c(-c2cccc3c2oc2c(-c4cc(F)c(-c5cccc6c5oc5ccccc56)cc4F)cccc23)c1,Fc1ccc(F)c(-c2cccc3c2oc2c(-c4cc(F)c(-c5cccc6c5oc5c(-c7cc(F)c(-c8cccc9c8oc8c(-c%10cc(F)c(-c%11cccc%12c%11oc%11ccccc%11%12)cc%10F)cccc89)cc7F)cccc56)cc4F)cccc23)c1,-2.903634783,1.901607013
0_51,Fc1ccc(F)cc1.CCc1ccccc1,CCc1ccccc1-c1cc(F)ccc1F,CCc1ccccc1-c1cc(F)c(-c2cccc(-c3cc(F)ccc3F)c2CC)cc1F,CCc1ccccc1-c1cc(F)c(-c2cccc(-c3cc(F)c(-c4cccc(-c5cc(F)c(-c6cccc(-c7cc(F)ccc7F)c6CC)cc5F)c4CC)cc3F)c2CC)cc1F,-3.631201467,2.473608631
0_52,Fc1ccc(F)cc1.CCOc1ccc(F)cc1,CCOc1ccc(F)cc1-c1cc(F)ccc1F,CCOc1ccc(F)cc1-c1cc(F)c(-c2cc(F)cc(-c3cc(F)ccc3F)c2OCC)cc1F,CCOc1ccc(F)cc1-c1cc(F)c(-c2cc(F)cc(-c3cc(F)c(-c4cc(F)cc(-c5cc(F)c(-c6cc(F)cc(-c7cc(F)ccc7F)c6OCC)cc5F)c4OCC)cc3F)c2OCC)cc1F,-3.065207686,2.174261875
0_53,Fc1ccc(F)cc1.c1ccc2nccnc2c1,Fc1ccc(F)c(-c2cccc3nccnc23)c1,Fc1ccc(F)c(-c2ccc(-c3cc(F)c(-c4cccc5nccnc45)cc3F)c3nccnc23)c1,Fc1ccc(F)c(-c2ccc(-c3cc(F)c(-c4ccc(-c5cc(F)c(-c6ccc(-c7cc(F)c(-c8cccc9nccnc89)cc7F)c7nccnc67)cc5F)c5nccnc45)cc3F)c3nccnc23)c1,-2.09015122,2.056724411
0_54,Fc1ccc(F)cc1.CCOc1cncc(N)c1,CCOc1cnc(-c2cc(F)ccc2F)c(N)c1,CCOc1cnc(-c2cc(F)c(-c3nc(-c4cc(F)ccc4F)c(N)cc3OCC)cc2F)c(N)c1,CCOc1cnc(-c2cc(F)c(-c3nc(-c4cc(F)c(-c5nc(-c6cc(F)c(-c7nc(-c8cc(F)ccc8F)c(N)cc7OCC)cc6F)c(N)cc5OCC)cc4F)c(N)cc3OCC)cc2F)c(N)c1,-3.413719708,1.214522565
0_55,Fc1ccc(F)cc1.c1ccc(-c2ccccc2)cc1,Fc1ccc(F)c(-c2cccc(-c3ccccc3)c2)c1,Fc1ccc(F)c(-c2cc(-c3ccccc3)cc(-c3cc(F)c(-c4cccc(-c5ccccc5)c4)cc3F)c2)c1,Fc1ccc(F)c(-c2cc(-c3ccccc3)cc(-c3cc(F)c(-c4cc(-c5ccccc5)cc(-c5cc(F)c(-c6cc(-c7ccccc7)cc(-c7cc(F)c(-c8cccc(-c9ccccc9)c8)cc7F)c6)cc5F)c4)cc3F)c2)c1,-3.174495458,2.089631886
0_56,Fc1ccc(F)cc1.CC(C)Oc1ccccc1C=O,CC(C)Oc1c(C=O)cccc1-c1cc(F)ccc1F,CC(C)Oc1c(C=O)cccc1-c1cc(F)c(-c2cc(C=O)c(OC(C)C)c(-c3cc(F)ccc3F)c2)cc1F,CC(C)Oc1c(C=O)cccc1-c1cc(F)c(-c2cc(C=O)c(OC(C)C)c(-c3cc(F)c(-c4cc(C=O)c(OC(C)C)c(-c5cc(F)c(-c6cc(C=O)c(OC(C)C)c(-c7cc(F)ccc7F)c6)cc5F)c4)cc3F)c2)cc1F,-2.48341731,2.206643839
0_57,Fc1ccc(F)cc1.c1ccc2c(c1)-c1ccccc1C21CCOCC1,Fc1ccc(F)c(-c2ccc3c(c2)C2(CCOCC2)c2ccccc2-3)c1,Fc1ccc(F)c(-c2ccc3c(c2)C2(CCOCC2)c2cc(-c4cc(F)c(-c5ccc6c(c5)C5(CCOCC5)c5ccccc5-6)cc4F)ccc2-3)c1,Fc1ccc(F)c(-c2ccc3c(c2)C2(CCOCC2)c2cc(-c4cc(F)c(-c5ccc6c(c5)C5(CCOCC5)c5cc(-c7cc(F)c(-c8ccc9c(c8)C8(CCOCC8)c8cc(-c%10cc(F)c(-c%11ccc%12c(c%11)C%11(CCOCC%11)c%11ccccc%11-%12)cc%10F)ccc8-9)cc7F)ccc5-6)cc4F)ccc2-3)c1,-2.779887695,1.746411205
0_58,Fc1ccc(F)cc1.Cc1ccccc1F,Cc1c(F)cccc1-c1cc(F)ccc1F,Cc1c(F)cccc1-c1cc(F)c(-c2cc(F)c(C)c(-c3cc(F)ccc3F)c2)cc1F,Cc1c(F)cccc1-c1cc(F)c(-c2cc(F)c(C)c(-c3cc(F)c(-c4cc(F)c(C)c(-c5cc(F)c(-c6cc(F)c(C)c(-c7cc(F)ccc7F)c6)cc5F)c4)cc3F)c2)cc1F,-3.08312192,2.372493343
0_59,Fc1ccc(F)cc1.Clc1ccccc1Cl,Fc1ccc(F)c(-c2ccc(Cl)c(Cl)c2)c1,Fc1ccc(F)c(-c2cc(Cl)c(Cl)c(-c3cc(F)c(-c4ccc(Cl)c(Cl)c4)cc3F)c2)c1,Fc1ccc(F)c(-c2cc(Cl)c(Cl)c(-c3cc(F)c(-c4cc(Cl)c(Cl)c(-c5cc(F)c(-c6cc(Cl)c(Cl)c(-c7cc(F)c(-c8ccc(Cl)c(Cl)c8)cc7F)c6)cc5F)c4)cc3F)c2)c1,-2.71440618,2.544945433
0_60,Fc1ccc(F)cc1.c1ccc2c(c1)c1ccccc1n2CC1CO1,Fc1ccc(F)c(-c2ccc3c(c2)c2ccccc2n3CC2CO2)c1,Fc1ccc(F)c(-c2ccc3c(c2)c2cc(-c4cc(F)c(-c5ccc6c(c5)c5ccccc5n6CC5CO5)cc4F)ccc2n3CC2CO2)c1,Fc1ccc(F)c(-c2ccc3c(c2)c2cc(-c4cc(F)c(-c5ccc6c(c5)c5cc(-c7cc(F)c(-c8ccc9c(c8)c8cc(-c%10cc(F)c(-c%11ccc%12c(c%11)c%11ccccc%11n%12CC%11CO%11)cc%10F)ccc8n9CC8CO8)cc7F)ccc5n6CC5CO5)cc4F)ccc2n3CC2CO2)c1,-3.424434129,1.292793768
0_61,Fc1ccc(F)cc1.c1cc2ccc3cccc4ccc(c1)c2c34,Fc1ccc(F)c(-c2cc3ccc4cccc5ccc(c2)c3c45)c1,Fc1ccc(F)c(-c2cc3ccc4cc(-c5cc(F)c(-c6cc7ccc8cccc9ccc(c6)c7c89)cc5F)cc5ccc(c2)c3c45)c1,Fc1ccc(F)c(-c2cc3ccc4cc(-c5cc(F)c(-c6cc7ccc8cc(-c9cc(F)c(-c%10cc%11ccc%12cc(-c%13cc(F)c(-c%14cc%15ccc%16cccc%17ccc(c%14)c%15c%16%17)cc%13F)cc%13ccc(c%10)c%11c%12%13)cc9F)cc9ccc(c6)c7c89)cc5F)cc5ccc(c2)c3c45)c1,-2.726425326,1.472153354
0_62,Fc1ccc(F)cc1.COc1ccncc1,COc1ccncc1-c1cc(F)ccc1F,COc1ccncc1-c1cc(F)c(-c2cncc(-c3cc(F)ccc3F)c2OC)cc1F,COc1ccncc1-c1cc(F)c(-c2cncc(-c3cc(F)c(-c4cncc(-c5cc(F)c(-c6cncc(-c7cc(F)ccc7F)c6OC)cc5F)c4OC)cc3F)c2OC)cc1F,-3.178908156,2.280491579
0_63,Fc1ccc(F)cc1.Cc1ccc(C)cc1,Cc1ccc(C)c(-c2cc(F)ccc2F)c1,Cc1ccc(C)c(-c2cc(F)c(-c3cc(C)c(-c4cc(F)ccc4F)cc3C)cc2F)c1,Cc1ccc(C)c(-c2cc(F)c(-c3cc(C)c(-c4cc(F)c(-c5cc(C)c(-c6cc(F)c(-c7cc(C)c(-c8cc(F)ccc8F)cc7C)cc6F)cc5C)cc4F)cc3C)cc2F)c1,-3.537634032,2.235330222
0_64,Fc1ccc(F)cc1.CC(=O)c1ccc(N)cc1,CC(=O)c1ccc(N)c(-c2cc(F)ccc2F)c1,CC(=O)c1ccc(N)c(-c2cc(F)c(-c3cc(C(C)=O)cc(-c4cc(F)ccc4F)c3N)cc2F)c1,CC(=O)c1ccc(N)c(-c2cc(F)c(-c3cc(C(C)=O)cc(-c4cc(F)c(-c5cc(C(C)=O)cc(-c6cc(F)c(-c7cc(C(C)=O)cc(-c8cc(F)ccc8F)c7N)cc6F)c5N)cc4F)c3N)cc2F)c1,-3.068139237,1.615001221
0_65,Fc1ccc(F)cc1.Cc1ccc(Cl)cc1,Cc1ccc(Cl)c(-c2cc(F)ccc2F)c1,Cc1ccc(Cl)c(-c2cc(F)c(-c3cc(C)cc(-c4cc(F)ccc4F)c3Cl)cc2F)c1,Cc1ccc(Cl)c(-c2cc(F)c(-c3cc(C)cc(-c4cc(F)c(-c5cc(C)cc(-c6cc(F)c(-c7cc(C)cc(-c8cc(F)ccc8F)c7Cl)cc6F)c5Cl)cc4F)c3Cl)cc2F)c1,-3.20850637,2.437515398
0_66,Fc1ccc(F)cc1.COc1ccc([N+](=O)[O-])c(C)c1,COc1cc(C)c([N+](=O)[O-])cc1-c1cc(F)ccc1F,COc1cc(C)c([N+](=O)[O-])cc1-c1cc(F)c(-c2c(C)c([N+](=O)[O-])cc(-c3cc(F)ccc3F)c2OC)cc1F,COc1cc(C)c([N+](=O)[O-])cc1-c1cc(F)c(-c2c(C)c([N+](=O)[O-])cc(-c3cc(F)c(-c4c(C)c([N+](=O)[O-])cc(-c5cc(F)c(-c6c(C)c([N+](=O)[O-])cc(-c7cc(F)ccc7F)c6OC)cc5F)c4OC)cc3F)c2OC)cc1F,-1.948613227,2.59590974
0_67,Fc1ccc(F)cc1.COC(=O)c1cnccn1,COC(=O)c1nccnc1-c1cc(F)ccc1F,COC(=O)c1nccnc1-c1cc(F)c(-c2cnc(C(=O)OC)c(-c3cc(F)ccc3F)n2)cc1F,COC(=O)c1nccnc1-c1cc(F)c(-c2cnc(C(=O)OC)c(-c3cc(F)c(-c4cnc(C(=O)OC)c(-c5cc(F)c(-c6cnc(C(=O)OC)c(-c7cc(F)ccc7F)n6)cc5F)n4)cc3F)n2)cc1F,-1.939271881,2.468368696
0_68,Fc1ccc(F)cc1.Oc1ccccc1-c1ccc2ccccc2n1,Oc1ccccc1-c1ccc2cc(-c3cc(F)ccc3F)ccc2n1,Oc1ccccc1-c1ccc2cc(-c3cc(F)c(-c4cc(-c5cc(F)ccc5F)cc5ccc(-c6ccccc6O)nc45)cc3F)ccc2n1,Oc1ccccc1-c1ccc2cc(-c3cc(F)c(-c4cc(-c5cc(F)c(-c6cc(-c7cc(F)c(-c8cc(-c9cc(F)ccc9F)cc9ccc(-c%10ccccc%10O)nc89)cc7F)cc7ccc(-c8ccccc8O)nc67)cc5F)cc5ccc(-c6ccccc6O)nc45)cc3F)ccc2n1,-2.441433328,1.691683735
0_69,Fc1ccc(F)cc1.COc1ccc(CN)cc1,COc1ccc(CN)cc1-c1cc(F)ccc1F,COc1ccc(CN)cc1-c1cc(F)c(-c2cc(CN)cc(-c3cc(F)ccc3F)c2OC)cc1F,COc1ccc(CN)cc1-c1cc(F)c(-c2cc(CN)cc(-c3cc(F)c(-c4cc(CN)cc(-c5cc(F)c(-c6cc(CN)cc(-c7cc(F)ccc7F)c6OC)cc5F)c4OC)cc3F)c2OC)cc1F,-3.319583044,1.83474694
0_70,Fc1ccc(F)cc1.Cc1cccc(N)n1,Cc1nc(N)ccc1-c1cc(F)ccc1F,Cc1nc(N)ccc1-c1cc(F)c(-c2cc(-c3cc(F)ccc3F)c(C)nc2N)cc1F,Cc1nc(N)ccc1-c1cc(F)c(-c2cc(-c3cc(F)c(-c4cc(-c5cc(F)c(-c6cc(-c7cc(F)ccc7F)c(C)nc6N)cc5F)c(C)nc4N)cc3F)c(C)nc2N)cc1F,-3.430831241,1.433667014
0_71,Fc1ccc(F)cc1.Cc1ccccc1N,Cc1cc(-c2cc(F)ccc2F)ccc1N,Cc1cc(-c2cc(F)c(-c3cc(-c4cc(F)ccc4F)cc(C)c3N)cc2F)ccc1N,Cc1cc(-c2cc(F)c(-c3cc(-c4cc(F)c(-c5cc(-c6cc(F)c(-c7cc(-c8cc(F)ccc8F)cc(C)c7N)cc6F)cc(C)c5N)cc4F)cc(C)c3N)cc2F)ccc1N,-3.62602491,1.156383238
0_72,Fc1ccc(F)cc1.c1ccccc1,Fc1ccc(F)c(-c2ccccc2)c1,Fc1ccc(F)c(-c2cccc(-c3cc(F)c(-c4ccccc4)cc3F)c2)c1,Fc1ccc(F)c(-c2cccc(-c3cc(F)c(-c4cccc(-c5cc(F)c(-c6cccc(-c7cc(F)c(-c8ccccc8)cc7F)c6)cc5F)c4)cc3F)c2)c1,-3.183895343,2.204297095
0_73,Fc1ccc(F)cc1.CC(Oc1ccccc1)C(=O)Cl,CC(Oc1ccccc1-c1cc(F)ccc1F)C(=O)Cl,CC(Oc1ccccc1-c1cc(F)c(-c2ccc(OC(C)C(=O)Cl)c(-c3cc(F)ccc3F)c2)cc1F)C(=O)Cl,CC(Oc1ccccc1-c1cc(F)c(-c2ccc(OC(C)C(=O)Cl)c(-c3cc(F)c(-c4ccc(OC(C)C(=O)Cl)c(-c5cc(F)c(-c6ccc(OC(C)C(=O)Cl)c(-c7cc(F)ccc7F)c6)cc5F)c4)cc3F)c2)cc1F)C(=O)Cl,-2.852295226,2.028380268
0_74,Fc1ccc(F)cc1.c1cc2cc3sccc3cc2s1,Fc1ccc(F)c(-c2cc3cc4sccc4cc3s2)c1,Fc1ccc(F)c(-c2cc3cc4sc(-c5cc(F)c(-c6cc7cc8sccc8cc7s6)cc5F)cc4cc3s2)c1,Fc1ccc(F)c(-c2cc3cc4sc(-c5cc(F)c(-c6cc7cc8sc(-c9cc(F)c(-c%10cc%11cc%12sc(-c%13cc(F)c(-c%14cc%15cc%16sccc%16cc%15s%14)cc%13F)cc%12cc%11s%10)cc9F)cc8cc7s6)cc5F)cc4cc3s2)c1,-2.282787641,1.24889396
0_75,Fc1ccc(F)cc1.O=Cc1cnccn1,O=Cc1cncc(-c2cc(F)ccc2F)n1,O=Cc1cncc(-c2cc(F)c(-c3ncc(-c4cc(F)ccc4F)nc3C=O)cc2F)n1,O=Cc1cncc(-c2cc(F)c(-c3ncc(-c4cc(F)c(-c5ncc(-c6cc(F)c(-c7ncc(-c8cc(F)ccc8F)nc7C=O)cc6F)nc5C=O)cc4F)nc3C=O)cc2F)n1,-1.798087416,2.317429451
0_76,Fc1ccc(F)cc1.CC(=O)Oc1ccc(C=O)cc1,CC(=O)Oc1ccc(C=O)cc1-c1cc(F)ccc1F,CC(=O)Oc1ccc(C=O)cc1-c1cc(F)c(-c2cc(C=O)cc(-c3cc(F)ccc3F)c2OC(C)=O)cc1F,CC(=O)Oc1ccc(C=O)cc1-c1cc(F)c(-c2cc(C=O)cc(-c3cc(F)c(-c4cc(C=O)cc(-c5cc(F)c(-c6cc(C=O)cc(-c7cc(F)ccc7F)c6OC(C)=O)cc5F)c4OC(C)=O)cc3F)c2OC(C)=O)cc1F,-2.230131437,2.704036179
0_77,Fc1ccc(F)cc1.c1cc2[nH]ccc2cn1,Fc1ccc(F)c(-c2cncc3cc[nH]c23)c1,Fc1ccc(F)c(-c2cnc(-c3cc(F)c(-c4cncc5cc[nH]c45)cc3F)c3cc[nH]c23)c1,Fc1ccc(F)c(-c2cnc(-c3cc(F)c(-c4cnc(-c5cc(F)c(-c6cnc(-c7cc(F)c(-c8cncc9cc[nH]c89)cc7F)c7cc[nH]c67)cc5F)c5cc[nH]c45)cc3F)c3cc[nH]c23)c1,-2.928851315,1.515049025
0_78,Fc1ccc(F)cc1.COC(=O)c1cccnc1,COC(=O)c1cccnc1-c1cc(F)ccc1F,COC(=O)c1cc(-c2cc(F)c(-c3ncccc3C(=O)OC)cc2F)cnc1-c1cc(F)ccc1F,COC(=O)c1cc(-c2cc(F)c(-c3ncc(-c4cc(F)c(-c5ncc(-c6cc(F)c(-c7ncccc7C(=O)OC)cc6F)cc5C(=O)OC)cc4F)cc3C(=O)OC)cc2F)cnc1-c1cc(F)ccc1F,-2.354929867,2.5671889
0_79,Fc1ccc(F)cc1.COCn1cncn1,COCn1ncnc1-c1cc(F)ccc1F,COCn1ncnc1-c1cc(F)c(-c2nc(-c3cc(F)ccc3F)n(COC)n2)cc1F,COCn1ncnc1-c1cc(F)c(-c2nc(-c3cc(F)c(-c4nc(-c5cc(F)c(-c6nc(-c7cc(F)ccc7F)n(COC)n6)cc5F)n(COC)n4)cc3F)n(COC)n2)cc1F,-2.751091693,2.417069372
0_80,Fc1ccc(F)cc1.Oc1ccc(F)nc1,Oc1cnc(F)cc1-c1cc(F)ccc1F,Oc1cnc(F)cc1-c1cc(F)c(-c2nc(F)cc(-c3cc(F)ccc3F)c2O)cc1F,Oc1cnc(F)cc1-c1cc(F)c(-c2nc(F)cc(-c3cc(F)c(-c4nc(F)cc(-c5cc(F)c(-c6nc(F)cc(-c7cc(F)ccc7F)c6O)cc5F)c4O)cc3F)c2O)cc1F,-2.57720924,2.294947371
0_81,Fc1ccc(F)cc1.CCc1ccccc1,CCc1cccc(-c2cc(F)ccc2F)c1,CCc1cccc(-c2cc(F)c(-c3cc(CC)cc(-c4cc(F)ccc4F)c3)cc2F)c1,CCc1cccc(-c2cc(F)c(-c3cc(CC)cc(-c4cc(F)c(-c5cc(CC)cc(-c6cc(F)c(-c7cc(CC)cc(-c8cc(F)ccc8F)c7)cc6F)c5)cc4F)c3)cc2F)c1,-3.185519257,2.19188283
0_82,Fc1ccc(F)cc1.COc1ccc2ncccc2c1,COc1ccc2ncccc2c1-c1cc(F)ccc1F,COc1ccc2ncccc2c1-c1cc(F)c(-c2cc(OC)c(-c3cc(F)ccc3F)c3cccnc23)cc1F,COc1ccc2ncccc2c1-c1cc(F)c(-c2cc(OC)c(-c3cc(F)c(-c4cc(OC)c(-c5cc(F)c(-c6cc(OC)c(-c7cc(F)ccc7F)c7cccnc67)cc5F)c5cccnc45)cc3F)c3cccnc23)cc1F,-2.607983606,1.838754412
0_83,Fc1ccc(F)cc1.Cc1cc(N)ccc1F,Cc1c(F)ccc(N)c1-c1cc(F)ccc1F,Cc1c(F)ccc(N)c1-c1cc(F)c(-c2cc(F)c(C)c(-c3cc(F)ccc3F)c2N)cc1F,Cc1c(F)ccc(N)c1-c1cc(F)c(-c2cc(F)c(C)c(-c3cc(F)c(-c4cc(F)c(C)c(-c5cc(F)c(-c6cc(F)c(C)c(-c7cc(F)ccc7F)c6N)cc5F)c4N)cc3F)c2N)cc1F,-3.49545462,1.450937157
0_84,Fc1ccc(F)cc1.Clc1ncnc2ccccc12,Fc1ccc(F)c(-c2cccc3c(Cl)ncnc23)c1,Fc1ccc(F)c(-c2cc(-c3cc(F)c(-c4cccc5c(Cl)ncnc45)cc3F)cc3c(Cl)ncnc23)c1,Fc1ccc(F)c(-c2cc(-c3cc(F)c(-c4cc(-c5cc(F)c(-c6cc(-c7cc(F)c(-c8cccc9c(Cl)ncnc89)cc7F)cc7c(Cl)ncnc67)cc5F)cc5c(Cl)ncnc45)cc3F)cc3c(Cl)ncnc23)c1,-2.010757886,2.381493355
0_85,Fc1ccc(F)cc1.O=C1c2ccccc2-c2ccccc21,O=C1c2ccccc2-c2ccc(-c3cc(F)ccc3F)cc21,O=C1c2ccccc2-c2ccc(-c3cc(F)c(-c4ccc5c(c4)C(=O)c4cc(-c6cc(F)ccc6F)ccc4-5)cc3F)cc21,O=C1c2ccccc2-c2ccc(-c3cc(F)c(-c4ccc5c(c4)C(=O)c4cc(-c6cc(F)c(-c7ccc8c(c7)C(=O)c7cc(-c9cc(F)c(-c%10ccc%11c(c%10)C(=O)c%10cc(-c%12cc(F)ccc%12F)ccc%10-%11)cc9F)ccc7-8)cc6F)ccc4-5)cc3F)cc21,-1.855663694,1.998952907
0_86,Fc1ccc(F)cc1.CCc1ccccn1,CCc1ncccc1-c1cc(F)ccc1F,CCc1ncccc1-c1cc(F)c(-c2cnc(CC)c(-c3cc(F)ccc3F)c2)cc1F,CCc1ncccc1-c1cc(F)c(-c2cnc(CC)c(-c3cc(F)c(-c4cnc(CC)c(-c5cc(F)c(-c6cnc(CC)c(-c7cc(F)ccc7F)c6)cc5F)c4)cc3F)c2)cc1F,-3.069022927,2.299974128
0_87,Fc1ccc(F)cc1.CC(C)(C)c1ccc(N)cc1,CC(C)(C)c1ccc(N)c(-c2cc(F)ccc2F)c1,CC(C)(C)c1ccc(N)c(-c2cc(F)c(-c3cc(C(C)(C)C)cc(-c4cc(F)ccc4F)c3N)cc2F)c1,CC(C)(C)c1ccc(N)c(-c2cc(F)c(-c3cc(C(C)(C)C)cc(-c4cc(F)c(-c5cc(C(C)(C)C)cc(-c6cc(F)c(-c7cc(C(C)(C)C)cc(-c8cc(F)ccc8F)c7N)cc6F)c5N)cc4F)c3N)cc2F)c1,-3.53382638,1.314437859
0_88,Fc1ccc(F)cc1.FC(F)(F)c1ccccc1,Fc1ccc(F)c(-c2cccc(C(F)(F)F)c2)c1,Fc1ccc(F)c(-c2cc(-c3cc(F)c(-c4cccc(C(F)(F)F)c4)cc3F)cc(C(F)(F)F)c2)c1,Fc1ccc(F)c(-c2cc(-c3cc(F)c(-c4cc(-c5cc(F)c(-c6cc(-c7cc(F)c(-c8cccc(C(F)(F)F)c8)cc7F)cc(C(F)(F)F)c6)cc5F)cc(C(F)(F)F)c4)cc3F)cc(C(F)(F)F)c2)c1,-2.825030702,2.564719766
0_89,Fc1ccc(F)cc1.O=Cc1ccccc1F,O=Cc1cccc(-c2cc(F)ccc2F)c1F,O=Cc1cccc(-c2cc(F)c(-c3cc(C=O)c(F)c(-c4cc(F)ccc4F)c3)cc2F)c1F,O=Cc1cccc(-c2cc(F)c(-c3cc(C=O)c(F)c(-c4cc(F)c(-c5cc(C=O)c(F)c(-c6cc(F)c(-c7cc(C=O)c(F)c(-c8cc(F)ccc8F)c7)cc6F)c5)cc4F)c3)cc2F)c1F,-2.273632124,2.607108689
0_90,Fc1ccc(F)cc1.COc1ccc(C=O)cc1,COc1ccc(C=O)cc1-c1cc(F)ccc1F,COc1ccc(C=O)cc1-c1cc(F)c(-c2cc(C=O)cc(-c3cc(F)ccc3F)c2OC)cc1F,COc1ccc(C=O)cc1-c1cc(F)c(-c2cc(C=O)cc(-c3cc(F)c(-c4cc(C=O)cc(-c5cc(F)c(-c6cc(C=O)cc(-c7cc(F)ccc7F)c6OC)cc5F)c4OC)cc3F)c2OC)cc1F,-2.546918152,2.344307406
0_91,Fc1ccc(F)cc1.CCCOc1ccc(C=CC(=O)O)cc1,CCCOc1ccc(C=CC(=O)O)cc1-c1cc(F)ccc1F,CCCOc1ccc(C=CC(=O)O)cc1-c1cc(F)c(-c2cc(C=CC(=O)O)cc(-c3cc(F)ccc3F)c2OCCC)cc1F,CCCOc1ccc(C=CC(=O)O)cc1-c1cc(F)c(-c2cc(C=CC(=O)O)cc(-c3cc(F)c(-c4cc(C=CC(=O)O)cc(-c5cc(F)c(-c6cc(C=CC(=O)O)cc(-c7cc(F)ccc7F)c6OCCC)cc5F)c4OCCC)cc3F)c2OCCC)cc1F,-2.409778544,2.145355837
0_92,Fc1ccc(F)cc1.Cc1ccc(O)cc1,Cc1ccc(O)cc1-c1cc(F)ccc1F,Cc1ccc(O)cc1-c1cc(F)c(-c2cc(O)cc(-c3cc(F)ccc3F)c2C)cc1F,Cc1ccc(O)cc1-c1cc(F)c(-c2cc(O)cc(-c3cc(F)c(-c4cc(O)cc(-c5cc(F)c(-c6cc(O)cc(-c7cc(F)ccc7F)c6C)cc5F)c4C)cc3F)c2C)cc1F,-3.472496328,1.951951858
0_93,Fc1ccc(F)cc1.Cc1cccc([N+](=O)[O-])c1,Cc1cccc([N+](=O)[O-])c1-c1cc(F)ccc1F,Cc1cccc([N+](=O)[O-])c1-c1cc(F)c(-c2cc(C)c(-c3cc(F)ccc3F)c([N+](=O)[O-])c2)cc1F,Cc1cccc([N+](=O)[O-])c1-c1cc(F)c(-c2cc(C)c(-c3cc(F)c(-c4cc(C)c(-c5cc(F)c(-c6cc(C)c(-c7cc(F)ccc7F)c([N+](=O)[O-])c6)cc5F)c([N+](=O)[O-])c4)cc3F)c([N+](=O)[O-])c2)cc1F,-1.841659045,2.703969089
0_94,Fc1ccc(F)cc1.Cc1ccc(N)cc1,Cc1ccc(N)cc1-c1cc(F)ccc1F,Cc1ccc(N)cc1-c1cc(F)c(-c2cc(N)cc(-c3cc(F)ccc3F)c2C)cc1F,Cc1ccc(N)cc1-c1cc(F)c(-c2cc(N)cc(-c3cc(F)c(-c4cc(N)cc(-c5cc(F)c(-c6cc(N)cc(-c7cc(F)ccc7F)c6C)cc5F)c4C)cc3F)c2C)cc1F,-3.704651199,1.259945717
0_95,Fc1ccc(F)cc1.O=C(O)c1ccc(C(=O)O)cc1,O=C(O)c1ccc(C(=O)O)c(-c2cc(F)ccc2F)c1,O=C(O)c1ccc(C(=O)O)c(-c2cc(F)c(-c3cc(C(=O)O)c(-c4cc(F)ccc4F)cc3C(=O)O)cc2F)c1,O=C(O)c1ccc(C(=O)O)c(-c2cc(F)c(-c3cc(C(=O)O)c(-c4cc(F)c(-c5cc(C(=O)O)c(-c6cc(F)c(-c7cc(C(=O)O)c(-c8cc(F)ccc8F)cc7C(=O)O)cc6F)cc5C(=O)O)cc4F)cc3C(=O)O)cc2F)c1,-2.069124614,2.825255163
0_96,Fc1ccc(F)cc1.Fc1cccc(F)c1,Fc1ccc(F)c(-c2c(F)cccc2F)c1,Fc1ccc(F)c(-c2c(F)cc(-c3cc(F)c(-c4c(F)cccc4F)cc3F)cc2F)c1,Fc1ccc(F)c(-c2c(F)cc(-c3cc(F)c(-c4c(F)cc(-c5cc(F)c(-c6c(F)cc(-c7cc(F)c(-c8c(F)cccc8F)cc7F)cc6F)cc5F)cc4F)cc3F)cc2F)c1,-2.731976031,2.496438369
0_97,Fc1ccc(F)cc1.COC(=O)Cc1ccccc1,COC(=O)Cc1cccc(-c2cc(F)ccc2F)c1,COC(=O)Cc1cccc(-c2cc(F)c(-c3cc(CC(=O)OC)cc(-c4cc(F)ccc4F)c3)cc2F)c1,COC(=O)Cc1cccc(-c2cc(F)c(-c3cc(CC(=O)OC)cc(-c4cc(F)c(-c5cc(CC(=O)OC)cc(-c6cc(F)c(-c7cc(CC(=O)OC)cc(-c8cc(F)ccc8F)c7)cc6F)c5)cc4F)c3)cc2F)c1,-3.048240077,2.342443754
