poly_ID,monoA,monoB,poly_SMI,EA,IP
0_146,OB(O)c1cc(F)c(B(O)O)cc1F,Brc1cc(Br)c2cc[nH]c2c1,Fc1ccc(F)cc1.c1ccc2[nH]ccc2c1,-3.381385302,1.291435285
0_147,OB(O)c1cc(F)c(B(O)O)cc1F,N#Cc1cc(Br)cc(Br)c1O,Fc1ccc(F)cc1.N#Cc1ccccc1O,-2.872057683,2.17835145
0_148,OB(O)c1cc(F)c(B(O)O)cc1F,Cc1c(Br)ccc(N)c1Br,Fc1ccc(F)cc1.Cc1cccc(N)c1,-3.776589113,1.286985655
0_149,OB(O)c1cc(F)c(B(O)O)cc1F,Nc1nc(Br)cc(Br)n1,Fc1ccc(F)cc1.Nc1ncccn1,-2.391832399,1.946822961
0_150,OB(O)c1cc(F)c(B(O)O)cc1F,Cn1c(Br)nc(C#N)c1Br,Fc1ccc(F)cc1.Cn1cnc(C#N)c1,-2.786640477,2.040984958
0_151,OB(O)c1cc(F)c(B(O)O)cc1F,COC(=O)c1cc(Br)[nH]c1Br,Fc1ccc(F)cc1.COC(=O)c1cc[nH]c1,-2.777199231,1.527012701
0_152,OB(O)c1cc(F)c(B(O)O)cc1F,Fc1c(Br)ccc(Br)c1Cl,Fc1ccc(F)cc1.Fc1ccccc1Cl,-2.782777624,2.576253107
0_153,OB(O)c1cc(F)c(B(O)O)cc1F,Brc1cc(Br)c2c(c1)CCCN2,Fc1ccc(F)cc1.c1ccc2c(c1)CCCN2,-3.629893296,1.004905903
0_154,OB(O)c1cc(F)c(B(O)O)cc1F,N#CCc1cc(Br)ccc1Br,Fc1ccc(F)cc1.N#CCc1ccccc1,-3.028933892,2.323646121
0_155,OB(O)c1cc(F)c(B(O)O)cc1F,Cc1cc(C)c(Br)nc1Br,Fc1ccc(F)cc1.Cc1cncc(C)c1,-3.242927135,2.29765744
0_156,OB(O)c1cc(F)c(B(O)O)cc1F,Brc1ccc2[nH]c3ccc(Br)cc3c2c1,Fc1ccc(F)cc1.c1ccc2c(c1)[nH]c1ccccc12,-3.425064645,1.26315053
0_157,OB(O)c1cc(F)c(B(O)O)cc1F,Nc1c(Br)cc2c(c1Br)OC(F)(F)O2,Fc1ccc(F)cc1.Nc1ccc2c(c1)OC(F)(F)O2,-3.034738391,1.529435877
0_158,OB(O)c1cc(F)c(B(O)O)cc1F,Nc1nc(Br)ccc1Br,Fc1ccc(F)cc1.Nc1ccccn1,-2.897913712,1.454052737
0_159,OB(O)c1cc(F)c(B(O)O)cc1F,O=C(O)Cc1ccc(Br)cc1Br,Fc1ccc(F)cc1.O=C(O)Cc1ccccc1,-3.080947935,2.384516577
0_160,OB(O)c1cc(F)c(B(O)O)cc1F,Brc1ccc2ncc(Br)n2c1,Fc1ccc(F)cc1.c1ccn2ccnc2c1,-3.153690292,1.433088174
0_161,OB(O)c1cc(F)c(B(O)O)cc1F,CC(C)(C)N=[N+]([O-])c1cc(Br)cc(Br)c1N,Fc1ccc(F)cc1.CC(C)(C)N=[N+]([O-])c1ccccc1N,-2.490159554,1.512109634
0_162,OB(O)c1cc(F)c(B(O)O)cc1F,O=C1OC(=O)c2c(Br)sc(Br)c21,Fc1ccc(F)cc1.O=C1OC(=O)c2cscc21,-1.163305566,2.523563654
0_163,OB(O)c1cc(F)c(B(O)O)cc1F,Clc1nc2c(Br)ccc(Br)c2s1,Fc1ccc(F)cc1.Clc1nc2ccccc2s1,-2.497646114,2.112354927
0_164,OB(O)c1cc(F)c(B(O)O)cc1F,Cc1c(C)c(Br)c(C)c(C)c1Br,Fc1ccc(F)cc1.Cc1cc(C)c(C)cc1C,-3.471046542,2.162766014
0_165,OB(O)c1cc(F)c(B(O)O)cc1F,COc1cc(Br)c(Br)c(C=O)c1O,Fc1ccc(F)cc1.COc1cccc(C=O)c1O,-2.361598483,2.003622038
0_166,OB(O)c1cc(F)c(B(O)O)cc1F,Nc1c(Br)cc(C(F)(F)F)cc1Br,Fc1ccc(F)cc1.Nc1ccc(C(F)(F)F)cc1,-3.211575923,1.600140428
0_167,OB(O)c1cc(F)c(B(O)O)cc1F,Oc1c(Br)cc(C(F)(F)F)cc1Br,Fc1ccc(F)cc1.Oc1ccc(C(F)(F)F)cc1,-2.90547615,2.36419564
0_168,OB(O)c1cc(F)c(B(O)O)cc1F,Fc1cc(Br)c(Cl)cc1Br,Fc1ccc(F)cc1.Fc1ccc(Cl)cc1,-2.743239159,2.530865506
0_169,OB(O)c1cc(F)c(B(O)O)cc1F,O=C(O)c1cc(Cl)c(Br)nc1Br,Fc1ccc(F)cc1.O=C(O)c1cncc(Cl)c1,-2.097664623,2.769929344
0_170,OB(O)c1cc(F)c(B(O)O)cc1F,N#Cc1c(Br)cncc1Br,Fc1ccc(F)cc1.N#Cc1ccncc1,-2.243060854,2.659513773
0_171,OB(O)c1cc(F)c(B(O)O)cc1F,S=C(Nc1cc(Br)ccc1Br)c1ccccc1,Fc1ccc(F)cc1.S=C(Nc1ccccc1)c1ccccc1,-2.574522451,1.286308734
0_172,OB(O)c1cc(F)c(B(O)O)cc1F,NC1CCOc2cc(Br)cc(Br)c21,Fc1ccc(F)cc1.NC1CCOc2ccccc21,-3.384556391,1.781632177
0_173,OB(O)c1cc(F)c(B(O)O)cc1F,Brc1cn2ncnc2c(Br)n1,Fc1ccc(F)cc1.c1cn2ncnc2cn1,-2.257663219,2.140151146
0_174,OB(O)c1cc(F)c(B(O)O)cc1F,Fc1cc(Br)cnc1Br,Fc1ccc(F)cc1.Fc1cccnc1,-2.507241613,2.40077891
0_175,OB(O)c1cc(F)c(B(O)O)cc1F,CCc1cc(Br)ccc1Br,Fc1ccc(F)cc1.CCc1ccccc1,-3.284136586,2.231883806
0_176,OB(O)c1cc(F)c(B(O)O)cc1F,Nc1cc(Br)nc(Br)c1[N+](=O)[O-],Fc1ccc(F)cc1.Nc1ccncc1[N+](=O)[O-],-1.884288669,2.376328751
0_177,OB(O)c1cc(F)c(B(O)O)cc1F,Cc1cc(Br)c([N+](=O)[O-])cc1Br,Fc1ccc(F)cc1.Cc1ccc([N+](=O)[O-])cc1,-1.852189759,2.754587021
0_178,OB(O)c1cc(F)c(B(O)O)cc1F,Sc1ccc(Br)cc1Br,Fc1ccc(F)cc1.Sc1ccccc1,-3.213074435,1.692945065
0_179,OB(O)c1cc(F)c(B(O)O)cc1F,NC(=S)c1cc(Br)cc(Br)c1,Fc1ccc(F)cc1.NC(=S)c1ccccc1,-2.757929876,1.24257253
0_180,OB(O)c1cc(F)c(B(O)O)cc1F,Oc1c(Br)cc(F)cc1Br,Fc1ccc(F)cc1.Oc1ccc(F)cc1,-3.00949769,2.135262553
0_181,OB(O)c1cc(F)c(B(O)O)cc1F,CC(C)(C)c1cc(Br)c(O)c(Br)c1,Fc1ccc(F)cc1.CC(C)(C)c1ccc(O)cc1,-3.23053319,1.966721207
0_182,OB(O)c1cc(F)c(B(O)O)cc1F,Brc1cnc(OCc2ccccc2)c(Br)c1,Fc1ccc(F)cc1.c1ccc(COc2ccccn2)cc1,-3.096254611,1.927484362
0_183,OB(O)c1cc(F)c(B(O)O)cc1F,O=C(O)Cc1c(Br)cccc1Br,Fc1ccc(F)cc1.O=C(O)Cc1ccccc1,-3.224842667,2.57689833
0_184,OB(O)c1cc(F)c(B(O)O)cc1F,CCOc1c(Br)cc(Br)cc1C=CC(=O)O,Fc1ccc(F)cc1.CCOc1ccccc1C=CC(=O)O,-2.517599609,2.133639368
0_185,OB(O)c1cc(F)c(B(O)O)cc1F,Nc1c(Br)cc(F)cc1Br,Fc1ccc(F)cc1.Nc1ccc(F)cc1,-3.391816718,1.424127759
0_186,OB(O)c1cc(F)c(B(O)O)cc1F,O=C1Nc2cc(Br)cc(Br)c2C1=O,Fc1ccc(F)cc1.O=C1Nc2ccccc2C1=O,-1.50925209,2.34415913
0_187,OB(O)c1cc(F)c(B(O)O)cc1F,Fc1ncc(Br)cc1Br,Fc1ccc(F)cc1.Fc1ccccn1,-2.785426062,2.49319629
0_188,OB(O)c1cc(F)c(B(O)O)cc1F,COC(=O)c1cc(Br)nc(Br)c1,Fc1ccc(F)cc1.COC(=O)c1ccncc1,-2.172562572,2.517041711
0_189,OB(O)c1cc(F)c(B(O)O)cc1F,Cc1c(Br)cc(Br)c(=O)n1C,Fc1ccc(F)cc1.Cc1cccc(=O)n1C,-2.999539116,1.626458564
0_190,OB(O)c1cc(F)c(B(O)O)cc1F,Nc1cnc(Br)cc1Br,Fc1ccc(F)cc1.Nc1cccnc1,-3.1842218,1.314090331
0_191,OB(O)c1cc(F)c(B(O)O)cc1F,N#Cc1cc(Br)c(O)cc1Br,Fc1ccc(F)cc1.N#Cc1ccc(O)cc1,-2.75149473,2.278340789
0_192,OB(O)c1cc(F)c(B(O)O)cc1F,Brc1cccc2c1sc1c(Br)cccc12,Fc1ccc(F)cc1.c1ccc2c(c1)sc1ccccc12,-3.078903032,1.751991305
0_193,OB(O)c1cc(F)c(B(O)O)cc1F,CCOC(=O)c1cc(Br)ccc1Br,Fc1ccc(F)cc1.CCOC(=O)c1ccccc1,-2.715571294,2.455866238
0_194,OB(O)c1cc(F)c(B(O)O)cc1F,CCOc1cc(Br)cc(Br)c1,Fc1ccc(F)cc1.CCOc1ccccc1,-3.162602356,1.938755072
0_195,OB(O)c1cc(F)c(B(O)O)cc1F,O=C1C(=O)c2cc(Br)ccc2-c2ccc(Br)cc21,Fc1ccc(F)cc1.O=C1C(=O)c2ccccc2-c2ccccc21,-1.196860574,2.197682952
0_196,OB(O)c1cc(F)c(B(O)O)cc1F,O=C(O)c1cc2c(Br)sc(Br)c2s1,Fc1ccc(F)cc1.O=C(O)c1cc2cscc2s1,-1.774604006,1.427809499
0_197,OB(O)c1cc(F)c(B(O)O)cc1F,Brc1nc2ccnc(Br)c2s1,Fc1ccc(F)cc1.c1cc2ncsc2cn1,-1.965775535,2.296196519
0_198,OB(O)c1cc(F)c(B(O)O)cc1F,Brc1ccnc2c1ccc1c(Br)ccnc12,Fc1ccc(F)cc1.c1cnc2c(c1)ccc1cccnc12,-2.52444418,2.213633062
0_199,OB(O)c1cc(F)c(B(O)O)cc1F,Brc1cc2n[nH]c(Br)c2cn1,Fc1ccc(F)cc1.c1cc2n[nH]cc2cn1,-2.484079016,1.721252712
0_200,OB(O)c1cc(F)c(B(O)O)cc1F,Brc1ccc(Br)nn1,Fc1ccc(F)cc1.c1ccnnc1,-2.280647399,2.298077095
0_201,OB(O)c1cc(F)c(B(O)O)cc1F,O=Cc1ccc(Br)nc1Br,Fc1ccc(F)cc1.O=Cc1cccnc1,-1.932944883,2.528067195
0_202,OB(O)c1cc(F)c(B(O)O)cc1F,Brc1cc(Br)n2cncc2c1,Fc1ccc(F)cc1.c1ccn2cncc2c1,-2.864859584,1.185899944
0_203,OB(O)c1cc(F)c(B(O)O)cc1F,FC(F)c1cc(Br)cc(Br)c1,Fc1ccc(F)cc1.FC(F)c1ccccc1,-2.942586153,2.435600532
0_204,OB(O)c1cc(F)c(B(O)O)cc1F,Cc1cc(Br)cc(Br)c1,Fc1ccc(F)cc1.Cc1ccccc1,-3.199135995,2.173666997
0_205,OB(O)c1cc(F)c(B(O)O)cc1F,Nc1c(F)cc(Br)c(F)c1Br,Fc1ccc(F)cc1.Nc1cc(F)ccc1F,-3.345487437,1.517402372
0_206,OB(O)c1cc(F)c(B(O)O)cc1F,O=C(O)c1cc(Br)ccc1Br,Fc1ccc(F)cc1.O=C(O)c1ccccc1,-2.668820413,2.515339552
0_207,OB(O)c1cc(F)c(B(O)O)cc1F,Brc1ccc2c(c1)Cc1cc(Br)ccc1-2,Fc1ccc(F)cc1.c1ccc2c(c1)Cc1ccccc1-2,-2.891615804,1.638369065
0_208,OB(O)c1cc(F)c(B(O)O)cc1F,Oc1cc(Br)cnc1Br,Fc1ccc(F)cc1.Oc1cccnc1,-2.739368957,2.06373531
0_209,OB(O)c1cc(F)c(B(O)O)cc1F,Brc1ccc(Br)c2nsnc12,Fc1ccc(F)cc1.c1ccc2nsnc2c1,-1.55568851,1.943147409
0_210,OB(O)c1cc(F)c(B(O)O)cc1F,Brc1cnc2n[nH]c(Br)c2c1,Fc1ccc(F)cc1.c1cnc2n[nH]cc2c1,-2.421331928,1.762977499
0_211,OB(O)c1cc(F)c(B(O)O)cc1F,Nc1c(Cl)cc(Br)c(F)c1Br,Fc1ccc(F)cc1.Nc1cc(F)ccc1Cl,-3.298826981,1.555865758
0_212,OB(O)c1cc(F)c(B(O)O)cc1F,COc1cc(Br)c(C)c(Br)c1,Fc1ccc(F)cc1.COc1ccc(C)cc1,-3.460302436,1.905430529
0_213,OB(O)c1cc(F)c(B(O)O)cc1F,Clc1ccc(Br)c(Cl)c1Br,Fc1ccc(F)cc1.Clc1cccc(Cl)c1,-2.995945172,2.69983798
0_214,OB(O)c1cc(F)c(B(O)O)cc1F,O=[N+]([O-])c1cnc(Br)cc1Br,Fc1ccc(F)cc1.O=[N+]([O-])c1cccnc1,-1.481056817,2.914508562
0_215,OB(O)c1cc(F)c(B(O)O)cc1F,Brc1ccc2ccc(Br)nc2c1,Fc1ccc(F)cc1.c1ccc2ncccc2c1,-2.459455997,2.147908181
0_216,OB(O)c1cc(F)c(B(O)O)cc1F,Brc1cc(Br)ncn1,Fc1ccc(F)cc1.c1cncnc1,-2.114061766,2.598635213
0_217,OB(O)c1cc(F)c(B(O)O)cc1F,Fc1ccc(Br)nc1Br,Fc1ccc(F)cc1.Fc1cccnc1,-2.688267623,2.374010368
0_218,OB(O)c1cc(F)c(B(O)O)cc1F,N#Cc1ncc(Br)cc1Br,Fc1ccc(F)cc1.N#Cc1ccccn1,-2.247744525,2.62514757
0_219,OB(O)c1cc(F)c(B(O)O)cc1F,Cc1c(Br)ccnc1Br,Fc1ccc(F)cc1.Cc1cccnc1,-3.093707441,2.516625525
0_220,OB(O)c1cc(F)c(B(O)O)cc1F,O=Cc1cc(Br)ccc1Br,Fc1ccc(F)cc1.O=Cc1ccccc1,-2.373520665,2.392306444
0_221,OB(O)c1cc(F)c(B(O)O)cc1F,Clc1cnc2c(Br)nc(Br)cn12,Fc1ccc(F)cc1.Clc1cnc2cnccn12,-2.336478409,1.937946722
0_222,OB(O)c1cc(F)c(B(O)O)cc1F,Brc1cnc2[nH]cc(Br)c2n1,Fc1ccc(F)cc1.c1cnc2[nH]ccc2n1,-2.628828358,1.596212219
0_223,OB(O)c1cc(F)c(B(O)O)cc1F,Nc1c(Br)cc(Br)cc1C(F)(F)F,Fc1ccc(F)cc1.Nc1ccccc1C(F)(F)F,-3.263243026,1.492097368
0_224,OB(O)c1cc(F)c(B(O)O)cc1F,CC(C)(C)C(=O)Nc1cc(Br)cc(Br)c1,Fc1ccc(F)cc1.CC(C)(C)C(=O)Nc1ccccc1,-3.153102618,2.057429389
0_225,OB(O)c1cc(F)c(B(O)O)cc1F,Nc1ccc(Br)nc1Br,Fc1ccc(F)cc1.Nc1cccnc1,-3.292971654,1.254235843
0_226,OB(O)c1cc(F)c(B(O)O)cc1F,Oc1ccc2cc(Br)ccc2c1-c1c(O)ccc2cc(Br)ccc12,Fc1ccc(F)cc1.Oc1ccc2ccccc2c1-c1c(O)ccc2ccccc12,-2.927975836,1.442894963
0_227,OB(O)c1cc(F)c(B(O)O)cc1F,COC(=O)c1c(Br)cccc1Br,Fc1ccc(F)cc1.COC(=O)c1ccccc1,-2.864791763,2.607086399
0_228,OB(O)c1cc(F)c(B(O)O)cc1F,Brc1cc2cccnc2nc1Br,Fc1ccc(F)cc1.c1cnc2ncccc2c1,-2.223854775,2.33282433
0_229,OB(O)c1cc(F)c(B(O)O)cc1F,OCc1ccc(Br)nc1Br,Fc1ccc(F)cc1.OCc1cccnc1,-2.843193201,2.297634502
0_230,OB(O)c1cc(F)c(B(O)O)cc1F,Cc1cc(Br)c(N)c(Br)c1Cl,Fc1ccc(F)cc1.Cc1ccc(N)cc1Cl,-3.444917354,1.469511609
0_231,OB(O)c1cc(F)c(B(O)O)cc1F,Brc1ccc2c(c1)[nH]c1cc(Br)ccc12,Fc1ccc(F)cc1.c1ccc2c(c1)[nH]c1ccccc12,-3.127828274,1.430445135
0_232,OB(O)c1cc(F)c(B(O)O)cc1F,Brc1ccnc(Br)n1,Fc1ccc(F)cc1.c1cncnc1,-2.287133407,2.522162659
0_233,OB(O)c1cc(F)c(B(O)O)cc1F,Brc1ccc2nc(Br)ncc2c1,Fc1ccc(F)cc1.c1ccc2ncncc2c1,-2.126034359,2.144502488
0_234,OB(O)c1cc(F)c(B(O)O)cc1F,Brc1cc(Br)c2c(c1)CCO2,Fc1ccc(F)cc1.c1ccc2c(c1)CCO2,-3.276203113,1.644754849
0_235,OB(O)c1cc(F)c(B(O)O)cc1F,O=C(O)Cc1cc(Br)ccc1Br,Fc1ccc(F)cc1.O=C(O)Cc1ccccc1,-2.994652422,2.37320613
0_236,OB(O)c1cc(F)c(B(O)O)cc1F,Nc1c(Br)cc(Br)c(Cl)c1Cl,Fc1ccc(F)cc1.Nc1cccc(Cl)c1Cl,-3.123182339,1.621885702
0_237,OB(O)c1cc(F)c(B(O)O)cc1F,COC(=O)c1ccc(Br)cc1Br,Fc1ccc(F)cc1.COC(=O)c1ccccc1,-2.560836736,2.577926287
0_238,OB(O)c1cc(F)c(B(O)O)cc1F,O=Cc1cc(Br)c(C=O)cc1Br,Fc1ccc(F)cc1.O=Cc1ccc(C=O)cc1,-1.621992646,2.514363713
0_239,OB(O)c1cc(F)c(B(O)O)cc1F,Cc1ccc(-c2ccc3cc(Br)cc(Br)c3n2)cc1,Fc1ccc(F)cc1.Cc1ccc(-c2ccc3ccccc3n2)cc1,-2.501642361,1.820387382
0_240,OB(O)c1cc(F)c(B(O)O)cc1F,Fc1cc(F)c(Br)c(F)c1Br,Fc1ccc(F)cc1.Fc1cc(F)cc(F)c1,-2.839612686,2.677063392
0_241,OB(O)c1cc(F)c(B(O)O)cc1F,COC(=O)c1nc(Br)cc(Br)c1O,Fc1ccc(F)cc1.COC(=O)c1ncccc1O,-2.36602533,2.348490331
0_242,OB(O)c1cc(F)c(B(O)O)cc1F,Cc1cc(Br)ccc1Br,Fc1ccc(F)cc1.Cc1ccccc1,-3.249908805,2.194153544
0_243,OB(O)c1cc(F)c(B(O)O)cc1F,Nc1c(F)cc(Br)c(Cl)c1Br,Fc1ccc(F)cc1.Nc1cc(Cl)ccc1F,-3.369268459,1.61954054
0_244,OB(O)c1cc(F)c(B(O)O)cc1F,Brc1ccc(OCc2ccccc2)c(Br)c1,Fc1ccc(F)cc1.c1ccc(COc2ccccc2)cc1,-3.334134875,1.780897583
0_245,OB(O)c1cc(F)c(B(O)O)cc1F,N#CCC(=O)Nc1ccc(Br)cc1Br,Fc1ccc(F)cc1.N#CCC(=O)Nc1ccccc1,-3.044544335,2.017818857
0_246,OB(O)c1cc(F)c(B(O)O)cc1F,Cc1c(Br)cc(NCC(=O)NN)cc1Br,Fc1ccc(F)cc1.Cc1ccc(NCC(=O)NN)cc1,-3.58699101,1.250594738
0_247,OB(O)c1cc(F)c(B(O)O)cc1F,Brc1cccc(-c2cccc(Br)n2)n1,Fc1ccc(F)cc1.c1ccc(-c2ccccn2)nc1,-2.828013394,2.056499421
0_248,OB(O)c1cc(F)c(B(O)O)cc1F,Brc1cc(Br)cc(N2CCCCC2)c1,Fc1ccc(F)cc1.c1ccc(N2CCCCC2)cc1,-3.446731041,1.124233594
0_249,OB(O)c1cc(F)c(B(O)O)cc1F,Brc1cscc1Br,Fc1ccc(F)cc1.c1ccsc1,-3.234265652,1.942307654
0_250,OB(O)c1cc(F)c(B(O)O)cc1F,COc1cc(Br)c(Br)cc1OC,Fc1ccc(F)cc1.COc1ccccc1OC,-3.145955349,1.568543964
0_251,OB(O)c1cc(F)c(B(O)O)cc1F,Brc1cnc2cc(Br)cnc2c1,Fc1ccc(F)cc1.c1cnc2cccnc2c1,-2.244553514,2.169445446
0_252,OB(O)c1cc(F)c(B(O)O)cc1F,Fc1cc(Br)c(F)cc1Br,Fc1ccc(F)cc1.Fc1ccc(F)cc1,-2.656180247,2.446933366
0_253,OB(O)c1cc(F)c(B(O)O)cc1F,Cc1cc(Br)c([N+](=O)[O-])c(Br)c1N,Fc1ccc(F)cc1.Cc1ccc([N+](=O)[O-])cc1N,-2.109856269,1.690828184
0_254,OB(O)c1cc(F)c(B(O)O)cc1F,COCCOc1ccc(Br)cc1Br,Fc1ccc(F)cc1.COCCOc1ccccc1,-3.282673478,1.782864289
0_255,OB(O)c1cc(F)c(B(O)O)cc1F,Cc1ncc(Br)cc1Br,Fc1ccc(F)cc1.Cc1ccccn1,-3.073108443,2.28851366
0_256,OB(O)c1cc(F)c(B(O)O)cc1F,Nc1c(Br)cnc(Br)c1N,Fc1ccc(F)cc1.Nc1ccncc1N,-3.484510371,1.074404284
0_257,OB(O)c1cc(F)c(B(O)O)cc1F,CC(C)(C)OC(=O)n1cc(Br)c2cc(Br)ccc21,Fc1ccc(F)cc1.CC(C)(C)OC(=O)n1ccc2ccccc21,-3.165919665,1.735151696
0_258,OB(O)c1cc(F)c(B(O)O)cc1F,Brc1ccc(-c2ccc(-c3ccc(Br)cc3)cc2)cc1,Fc1ccc(F)cc1.c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,-2.86984087,1.621482534
0_259,OB(O)c1cc(F)c(B(O)O)cc1F,COC(=O)c1cc(Br)c(Br)[nH]1,Fc1ccc(F)cc1.COC(=O)c1ccc[nH]1,-2.892007785,1.788242144
0_260,OB(O)c1cc(F)c(B(O)O)cc1F,COc1c(Br)cc(Br)c(OC)c1C(=O)O,Fc1ccc(F)cc1.COc1cccc(OC)c1C(=O)O,-2.978327046,2.06067924
0_261,OB(O)c1cc(F)c(B(O)O)cc1F,N#Cc1c(N)c(Br)cc(Br)c1F,Fc1ccc(F)cc1.N#Cc1c(N)cccc1F,-3.085013512,1.630719593
0_262,OB(O)c1cc(F)c(B(O)O)cc1F,COc1c(Br)cnc(N)c1Br,Fc1ccc(F)cc1.COc1ccnc(N)c1,-3.431040838,1.556503572
0_263,OB(O)c1cc(F)c(B(O)O)cc1F,CC(C)Oc1c(Br)cc(F)cc1Br,Fc1ccc(F)cc1.CC(C)Oc1ccc(F)cc1,-3.075954211,2.156079176
0_264,OB(O)c1cc(F)c(B(O)O)cc1F,Brc1ccc2n[nH]c(Br)c2c1,Fc1ccc(F)cc1.c1ccc2n[nH]cc2c1,-2.671282295,1.460395612
0_265,OB(O)c1cc(F)c(B(O)O)cc1F,O=C(O)c1c(F)cc(Br)cc1Br,Fc1ccc(F)cc1.O=C(O)c1ccccc1F,-2.409221066,2.792356073
0_266,OB(O)c1cc(F)c(B(O)O)cc1F,Cn1cc(Br)c(=O)c(Br)c1,Fc1ccc(F)cc1.Cn1ccc(=O)cc1,-3.082190857,1.618971441
0_267,OB(O)c1cc(F)c(B(O)O)cc1F,Cc1ccc(Br)c(C)c1Br,Fc1ccc(F)cc1.Cc1cccc(C)c1,-3.608783008,2.315849499
0_268,OB(O)c1cc(F)c(B(O)O)cc1F,Fc1cc(Br)c2nsnc2c1Br,Fc1ccc(F)cc1.Fc1ccc2nsnc2c1,-1.422648228,2.171733149
0_269,OB(O)c1cc(F)c(B(O)O)cc1F,FC(F)(F)c1cc(Br)ccc1Br,Fc1ccc(F)cc1.FC(F)(F)c1ccccc1,-2.872835224,2.58506571
0_270,OB(O)c1cc(F)c(B(O)O)cc1F,O=Cc1sc(Br)nc1Br,Fc1ccc(F)cc1.O=Cc1cncs1,-1.545162529,2.381537248
0_271,OB(O)c1cc(F)c(B(O)O)cc1F,Brc1ccnc(-c2cc(Br)ccn2)c1,Fc1ccc(F)cc1.c1ccc(-c2ccccn2)nc1,-2.590331579,2.332297494
0_272,OB(O)c1cc(F)c(B(O)O)cc1F,Oc1c(Br)cc(Br)c2cccnc12,Fc1ccc(F)cc1.Oc1cccc2cccnc12,-2.713412867,1.699347526
0_273,OB(O)c1cc(F)c(B(O)O)cc1F,COc1c(Br)cc(Cl)cc1Br,Fc1ccc(F)cc1.COc1ccc(Cl)cc1,-3.002605518,2.16587871
0_274,OB(O)c1cc(F)c(B(O)O)cc1F,Nc1nc(Cl)c(Br)nc1Br,Fc1ccc(F)cc1.Nc1cncc(Cl)n1,-2.707328354,1.655807161
0_275,OB(O)c1cc(F)c(B(O)O)cc1F,Cc1sc(Br)c(C)c1Br,Fc1ccc(F)cc1.Cc1csc(C)c1,-3.13474771,1.659011267
0_276,OB(O)c1cc(F)c(B(O)O)cc1F,Cc1cc(Br)cc(Br)c1F,Fc1ccc(F)cc1.Cc1ccccc1F,-3.064491227,2.331265648
0_277,OB(O)c1cc(F)c(B(O)O)cc1F,Nc1c(Br)c(Cl)c(F)c(Cl)c1Br,Fc1ccc(F)cc1.Nc1cc(Cl)c(F)c(Cl)c1,-3.092787643,1.83330063
0_278,OB(O)c1cc(F)c(B(O)O)cc1F,O=C(Cl)c1cc(Br)c(C(=O)Cl)cc1Br,Fc1ccc(F)cc1.O=C(Cl)c1ccc(C(=O)Cl)cc1,-1.298296841,3.061656232
0_279,OB(O)c1cc(F)c(B(O)O)cc1F,Brc1ccc2ccc3ccc(Br)nc3c2n1,Fc1ccc(F)cc1.c1cnc2c(c1)ccc1cccnc12,-2.241970397,1.959523887
0_280,OB(O)c1cc(F)c(B(O)O)cc1F,Nc1c(Br)cc(OC(F)F)cc1Br,Fc1ccc(F)cc1.Nc1ccc(OC(F)F)cc1,-3.232564652,1.390104337
0_281,OB(O)c1cc(F)c(B(O)O)cc1F,O=C(O)c1cc(-c2ccccc2)nc2c(Br)cc(Br)cc12,Fc1ccc(F)cc1.O=C(O)c1cc(-c2ccccc2)nc2ccccc12,-1.9421836,2.115836707
0_282,OB(O)c1cc(F)c(B(O)O)cc1F,CCCCCCCCc1cc(Br)sc1Br,Fc1ccc(F)cc1.CCCCCCCCc1ccsc1,-2.615389785,1.54468431
0_283,OB(O)c1cc(F)c(B(O)O)cc1F,COC(=O)c1nc(Br)cnc1Br,Fc1ccc(F)cc1.COC(=O)c1cnccn1,-1.890980975,2.446684128
0_284,OB(O)c1cc(F)c(B(O)O)cc1F,Fc1ccc(Br)c(F)c1Br,Fc1ccc(F)cc1.Fc1cccc(F)c1,-2.968972949,2.560855085
0_285,OB(O)c1cc(F)c(B(O)O)cc1F,O=[N+]([O-])c1cc(Br)c(F)c(Br)c1,Fc1ccc(F)cc1.O=[N+]([O-])c1ccc(F)cc1,-1.721085508,2.908051491
0_286,OB(O)c1cc(F)c(B(O)O)cc1F,NCc1c(Br)cccc1Br,Fc1ccc(F)cc1.NCc1ccccc1,-3.668799327,1.98807274
0_287,OB(O)c1cc(F)c(B(O)O)cc1F,[O-][n+]1cc(Br)cc(Br)c1,Fc1ccc(F)cc1.[O-][n+]1ccccc1,-2.686107488,2.213580913
0_288,OB(O)c1cc(F)c(B(O)O)cc1F,CC(Oc1ccc(Br)cc1Br)C(=O)O,Fc1ccc(F)cc1.CC(Oc1ccccc1)C(=O)O,-3.143825598,1.931717222
0_289,OB(O)c1cc(F)c(B(O)O)cc1F,COc1cc(Br)nc(Br)c1,Fc1ccc(F)cc1.COc1ccncc1,-2.79886434,2.234620065
0_290,OB(O)c1cc(F)c(B(O)O)cc1F,Brc1ccc2c3ccc(Br)cc3c3ccccc3c2c1,Fc1ccc(F)cc1.c1ccc2c(c1)c1ccccc1c1ccccc21,-2.796001971,1.723933895
0_291,OB(O)c1cc(F)c(B(O)O)cc1F,Fc1cc(Br)cc(Br)c1Cl,Fc1ccc(F)cc1.Fc1ccccc1Cl,-2.752197302,2.530473019
